Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
SRR22185434,2023-12-31 00:20:00,2022-11-03 23:13:55,78714,35342352,78714,448,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185434/SRR22185434.lite.1,SRX18163999,S_36,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664344,SAMN31597320,simple,410658,soil metagenome,ACOSA_Site_11,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,D8CEF2ACFB84FF2FFD0374EFB5AEE89B,0313DA8B20C8149DBF3DB659C526CD69
SRR22185435,2023-12-31 00:20:00,2022-11-03 23:14:02,117916,52943693,117916,448,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185435/SRR22185435.lite.1,SRX18163998,S_35,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664344,SAMN31597320,simple,410658,soil metagenome,ACOSA_Site_11,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,67861A92DBC28023163368D5BBE3A122,E2E1E32795B51217D78A2F8EF7E9F40C
SRR22185436,2023-12-31 00:20:00,2022-11-03 23:14:07,111826,50209322,111826,448,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185436/SRR22185436.lite.1,SRX18163997,S_34,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664344,SAMN31597320,simple,410658,soil metagenome,ACOSA_Site_11,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,9C05FE985E5DDC4E3EE7D6FB18A74091,EF40E6A404F1E393B431CA936DD5D131
SRR22185392,2023-12-31 00:20:00,2022-11-03 23:13:43,115321,51778598,115321,448,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185392/SRR22185392.lite.1,SRX18164041,S_60,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664344,SAMN31597320,simple,410658,soil metagenome,ACOSA_Site_11,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,36AB4308AF4FAAA42F58287C5D0F06B1,833FAFE621D2F22EF81D654683096BEF
SRR22185393,2023-12-31 00:20:00,2022-11-03 23:13:46,103677,46550429,103677,448,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185393/SRR22185393.lite.1,SRX18164040,S_59,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664344,SAMN31597320,simple,410658,soil metagenome,ACOSA_Site_11,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,6A4F58B9CDC184718689A56B7EB7A27A,338D505B7B5FD441827B33A9E16BDCD9
SRR22185394,2023-12-31 00:20:00,2022-11-03 23:13:45,82107,36865655,82107,448,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185394/SRR22185394.lite.1,SRX18164039,S_58,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664344,SAMN31597320,simple,410658,soil metagenome,ACOSA_Site_11,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,E16CAC53CC096EF717F11B6F111EF267,36973A856E8A3037CC0FCCFA681DA293
SRR22185413,2023-12-31 00:20:00,2022-11-03 23:13:51,96310,43242808,96310,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185413/SRR22185413.lite.1,SRX18164020,S_05,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664342,SAMN31597311,simple,410658,soil metagenome,ACOSA_Site_2,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,C17350BDCBFAD25779A006A682D5B3B8,DFA17AEB25753279C846955B008A4B78
SRR22185401,2023-12-31 00:20:00,2022-11-03 23:13:52,97944,43976411,97944,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185401/SRR22185401.lite.1,SRX18164032,S_51,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664342,SAMN31597311,simple,410658,soil metagenome,ACOSA_Site_2,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,AAFEDA0C07089450C2EE67CACF8ABDD7,FF1421B3AA60E07BC03A7ED087D0B7E4
SRR22185402,2023-12-31 00:20:00,2022-11-03 23:13:51,100483,45116445,100483,448,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185402/SRR22185402.lite.1,SRX18164031,S_06,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664342,SAMN31597311,simple,410658,soil metagenome,ACOSA_Site_2,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,F7958D1D0C7D83D3AFE2668B455A46A2,42612B812EF58EB565BE2685EEAA0128
SRR22185403,2023-12-31 00:20:00,2022-11-03 23:13:51,107182,48124370,107182,448,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185403/SRR22185403.lite.1,SRX18164030,S_50,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664342,SAMN31597311,simple,410658,soil metagenome,ACOSA_Site_2,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,20F676FA196DAB692AAB1A3382F33E50,CA18A59783845C97351B757F84AA4F28
SRR22185404,2023-12-31 00:20:00,2022-11-03 23:13:48,119919,53843108,119919,448,19,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185404/SRR22185404.lite.1,SRX18164029,S_49,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664342,SAMN31597311,simple,410658,soil metagenome,ACOSA_Site_2,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,E4667675028AB0265125CFF8F6E01489,1D0E8BF7A1534CAEF75EDACDE8F2E3A0
SRR22185440,2023-12-31 00:20:00,2022-11-03 23:14:10,104379,46865732,104379,448,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185440/SRR22185440.lite.1,SRX18163993,S_04,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664342,SAMN31597311,simple,410658,soil metagenome,ACOSA_Site_2,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,88A084681F9FE060C1D92055EEF5041D,E1EE150F82AF11282311753183EF02CE
SRR22185391,2023-12-31 00:20:00,2022-11-03 23:13:44,85238,38271504,85238,448,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185391/SRR22185391.lite.1,SRX18164042,S_07,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664349,SAMN31597312,simple,410658,soil metagenome,ACOSA_Site_3,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,6D0D6DEF1B7B43A8B24501B92B409003,F08C0AACCBFC1F7AD3D20359DA80254A
SRR22185383,2023-12-31 00:20:00,2022-11-03 23:13:46,97437,43748836,97437,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185383/SRR22185383.lite.1,SRX18164050,S_09,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664349,SAMN31597312,simple,410658,soil metagenome,ACOSA_Site_3,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,3CBA739FB084E33B78AB153801022CEA,36354C5049B62FA7A17784008415F582
SRR22185384,2023-12-31 00:20:00,2022-11-03 23:13:32,98191,44087393,98191,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185384/SRR22185384.lite.1,SRX18164049,S_08,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664349,SAMN31597312,simple,410658,soil metagenome,ACOSA_Site_3,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,8877BBB27F77DD916DC178632764C424,7A031BF9987CA9993691E82F1C6B3C9E
SRR22185385,2023-12-31 00:20:00,2022-11-03 23:13:33,118371,53148014,118371,448,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185385/SRR22185385.lite.1,SRX18164048,S_66,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664349,SAMN31597312,simple,410658,soil metagenome,ACOSA_Site_3,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,19B517E4B27F4F6A918EE136DA9F075C,E1FFF3C6F3E5F1F5DEADC65E7272935E
SRR22185386,2023-12-31 00:20:00,2022-11-03 23:13:34,111125,49894792,111125,448,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185386/SRR22185386.lite.1,SRX18164047,S_65,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664349,SAMN31597312,simple,410658,soil metagenome,ACOSA_Site_3,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,0EDDED6652FDE3156F6C27AAE4437E3B,306D8B540EDA97287C440234934C000F
SRR22185387,2023-12-31 00:20:00,2022-11-03 23:13:36,110302,49525251,110302,448,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185387/SRR22185387.lite.1,SRX18164046,S_64,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664349,SAMN31597312,simple,410658,soil metagenome,ACOSA_Site_3,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,0905664430FBE93E08E6C8BD5974F8DA,96FB03A2D5025E0986D07C574D13968F
SRR22185382,2023-12-31 00:20:00,2022-11-03 23:13:40,80645,36209212,80645,448,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185382/SRR22185382.lite.1,SRX18164051,S_10,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664346,SAMN31597313,simple,410658,soil metagenome,ACOSA_Site_4,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,26A225034AD1CA30C44F92DD855C1C02,C02C55076D3C0D18E8F43431044C0EFD
SRR22185408,2023-12-31 00:20:00,2022-11-03 23:13:53,81053,36392469,81053,448,12,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185408/SRR22185408.lite.1,SRX18164025,S_45,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664346,SAMN31597313,simple,410658,soil metagenome,ACOSA_Site_4,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,72BC63CB932E57DC343FAD54A8F33B1D,AD02C7689DB890FC4DC67E1222B72264
SRR22185409,2023-12-31 00:20:00,2022-11-03 23:13:49,89560,40212188,89560,448,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185409/SRR22185409.lite.1,SRX18164024,S_44,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664346,SAMN31597313,simple,410658,soil metagenome,ACOSA_Site_4,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,252CEBB1613CB3C87A22C7855A185711,30ACE07784396A66CBE6F94614036A02
SRR22185410,2023-12-31 00:20:00,2022-11-03 23:13:53,118453,53185094,118453,448,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185410/SRR22185410.lite.1,SRX18164023,S_43,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664346,SAMN31597313,simple,410658,soil metagenome,ACOSA_Site_4,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,31C7E078FA0DC12AB4C0BB32A41EB02F,D59E1744B143DA9D36B7A91498D32EE0
SRR22185428,2023-12-31 00:20:00,2022-11-03 23:14:00,93010,41761008,93010,448,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185428/SRR22185428.lite.1,SRX18164005,S_12,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664346,SAMN31597313,simple,410658,soil metagenome,ACOSA_Site_4,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,BF283FAE85EAE0C892DFC21382B356EF,A88EE80A634D9B22683CDF5B811B8E46
SRR22185429,2023-12-31 00:20:00,2022-11-03 23:13:56,110674,49692039,110674,448,17,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185429/SRR22185429.lite.1,SRX18164004,S_11,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664346,SAMN31597313,simple,410658,soil metagenome,ACOSA_Site_4,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,8F67F20EC18E214F1152BFDF03F6C76B,B52CDDB0899943359FE2FB94EC93B246
SRR22185425,2023-12-31 00:20:00,2022-11-03 23:14:09,114158,51256360,114158,448,18,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185425/SRR22185425.lite.1,SRX18164008,S_15,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664347,SAMN31597314,simple,410658,soil metagenome,ACOSA_Site_5,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,7756D2A14A7272885151152F1143D97B,F18BF742853EC33B0A54F48682AB4EDA
SRR22185426,2023-12-31 00:20:00,2022-11-03 23:13:52,95251,42767189,95251,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185426/SRR22185426.lite.1,SRX18164007,S_14,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664347,SAMN31597314,simple,410658,soil metagenome,ACOSA_Site_5,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,3677789F753B04451E354C28D60392A3,78294552F0A4C138B38035DEC1CC601E
SRR22185427,2023-12-31 00:20:00,2022-11-03 23:13:59,99068,44481053,99068,448,15,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185427/SRR22185427.lite.1,SRX18164006,S_13,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664347,SAMN31597314,simple,410658,soil metagenome,ACOSA_Site_5,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,D1BAE0EE8DD5747E100995FD92831767,4F0EF84A05B412954D224DE928CE4EE6
SRR22185405,2023-12-31 00:20:00,2022-11-03 23:13:51,92913,41717513,92913,448,14,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185405/SRR22185405.lite.1,SRX18164028,S_48,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664347,SAMN31597314,simple,410658,soil metagenome,ACOSA_Site_5,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,EBDE64ED9469638EE077A171EF5E568F,2B5DA4ADD89AEAA384501ADDCC4D72E8
SRR22185406,2023-12-31 00:20:00,2022-11-03 23:13:50,102657,46092540,102657,448,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185406/SRR22185406.lite.1,SRX18164027,S_47,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664347,SAMN31597314,simple,410658,soil metagenome,ACOSA_Site_5,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,22024520DCFFCD7AAE0CF9A0215359BB,5CFDBBEA6557C40F8E0DF68742123312
SRR22185407,2023-12-31 00:20:00,2022-11-03 23:13:51,102145,45862716,102145,448,16,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185407/SRR22185407.lite.1,SRX18164026,S_46,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664347,SAMN31597314,simple,410658,soil metagenome,ACOSA_Site_5,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,4DB64469A75AC4E7E5F70BEF37CD3083,242454AE996EB14975A1EFC31DAC0947
SRR22185422,2023-12-31 00:20:00,2022-11-03 23:13:58,83764,37609546,83764,448,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos9/sra-pub-zq-924/SRR022/22185/SRR22185422/SRR22185422.lite.1,SRX18164011,S_18,AMPLICON,PCR,METAGENOMIC,PAIRED,0,0,ILLUMINA,Illumina NovaSeq 6000,SRP406205,PRJNA898075,,898075,SRS15664341,SAMN31597315,simple,410658,soil metagenome,ACOSA_Site_6,,,,,,,no,,,,,UNIVERSIDAD NACIONAL,SRA1534031,,public,78011223283388D5CCD4DD5231E6DEC2,F46D38E01FC6A14EE24DF665FB549A92
